"학교종류명","설립구분","표준학교코드","학교명","영문학교명","관할조직명","도로명우편번호","도로명주소","도로명상세주소","전화번호","홈페이지주소","팩스번호","남녀공학구분명","고등학교구분명","산업체특별학급존재여부","고등학교일반실업구분명","특수목적고등학교계열명","입시전후기구분명","주야구분명","설립일자","개교기념일","시도교육청코드","시도교육청명","소재지명","적재일시"
"초등학교","공립","7061087","서울혜화초등학교","Seoul Hyehwa Elementary School","서울특별시중부교육지원청","03067","서울특별시 종로구 혜화로 32","/ 서울혜화초등학교 (혜화동)","02-762-6437","http://www.hyehwa-e.seoul.kr","02-762-0412","남여공학","","N","일반계","","전기","주간","19100125","19100125","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061086","서울한남초등학교","Seoul Hannam Elementary School","서울특별시중부교육지원청","04418","서울특별시 용산구 한남대로 112","/ 서울한남초등학교 (한남동)","02-749-2371","http://www.hannam.es.kr","02-749-2374","남여공학","","N","일반계","","전기","주간","19210509","19060923","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061085","서울한강초등학교","Seoul Hangang Elementary School","서울특별시중부교육지원청","04388","서울특별시 용산구 한강대로14길 9","/ 서울한강초등학교 (한강로3가)","02-795-0584","http://www.hangang.es.kr","02-790-1706","남여공학","","N","일반계","","전기","주간","19590331","19600714","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061084","서울충무초등학교","Seoul Chungmu Elementary School","서울특별시중부교육지원청","04618","서울 중구 퇴계로50길 13","(장충동2가/충무초등학교)","02-2279-4697","http://www.seoulchungmu.es.kr/","02-2267-8998","남여공학","","N","일반계","","전기","주간","19570428","19570428","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061083","서울청파초등학교","Seoul Cheongpa Elementary School","서울특별시중부교육지원청","04306","서울특별시 용산구 효창원로 228","/ 서울청파초등학교 (청파동2가)","02-701-3242","http://www.s-cheongpa.es.kr","02-3272-9047","남여공학","","N","일반계","","전기","주간","19430120","19430924","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061082","서울청운초등학교","Seoul Chungwoon Elementary School","서울특별시중부교육지원청","03032","서울특별시 종로구 자하문로 105","/ 청운초등학교 (청운동)","02-737-0218","http://www.chungwoon.es.kr/","02-722-0984","남여공학","","N","일반계","","전기","주간","19230401","19230401","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061081","서울청구초등학교","Seoul Cheonggu Elementary School","서울특별시중부교육지원청","04589","서울특별시 중구 다산로 170","(신당동/청구초등학교)","02-2252-1866","http://www.cheonggu.es.kr/","02-2233-5943","남여공학","","N","일반계","","전기","주간","19370901","19451101","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061080","서울창신초등학교","Seoul Changshin Elementary School","서울특별시중부교육지원청","03103","서울특별시 종로구 지봉로 73","/ 서울창신초등학교 (창신동)","02-763-3160","chang-shin.es.kr","02-764-8826","남여공학","","N","일반계","","전기","주간","19160520","19160520","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061079","서울재동초등학교","Seoul Jaedong Elementary School","서울특별시중부교육지원청","03056","서울특별시 종로구 북촌로4길 7","/ 서울재동초등학교 (가회동)","02-763-1812","http://jaedong.sen.es.kr","02-765-9421","남여공학","","N","일반계","","전기","주간","18950830","18950930","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061078","서울장충초등학교","Seoul Jangchung Elementary School","서울특별시중부교육지원청","04609","서울특별시 중구 청구로17길 40","/ 서울장충초등학교 (신당동)","02-2238-9091","http://www.jangchung.es.kr/index.do","02-2237-9346","남여공학","","N","일반계","","전기","주간","19531021","19531021","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061077","서울이태원초등학교","Seoul Itaewon Elementary School","서울특별시중부교육지원청","04345","서울특별시 용산구 녹사평대로40길 19","(이태원동/이태원초등학교)","02-795-2809","itaewon.es.kr","02-798-6175","남여공학","","N","일반계","","전기","주간","19430501","19430501","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061076","서울원효초등학교","Seoul Wonhyo Elementary School","서울특별시중부교육지원청","04357","서울특별시 용산구 효창원로13길 38","/ 서울원효초등학교 (산천동/원효초등학교)","02-716-4424","http://www.wonhyo.es.kr","02-718-8066","남여공학","","N","일반계","","전기","주간","19830511","19821207","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061075","서울용암초등학교","Seoul Yong-am Elementary School","서울특별시중부교육지원청","04341","서울특별시 용산구 녹사평대로60길 39","(용산동2가/ 용암초등학교)","02-796-2167","www.yongamcho.seoul.kr","02-796-0457","남여공학","","N","일반계","","전기","주간","19650926","19650926","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061074","서울용산초등학교","Seoul Yongsan Elementary School","서울특별시중부교육지원청","04375","서울 용산구 한강대로57길 33","(한강로2가/용산초등학교)","02-795-0782","http://www.sys.es.kr","02-793-4707","남여공학","","N","일반계","","전기","주간","19451101","19451101","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061073","서울신용산초등학교","Seoul Shinyongsan Elementary School","서울특별시중부교육지원청","04423","서울특별시 용산구 이촌로 255","/ 301-75번지 (이촌동)","02-793-2807","http://sys.sen.es.kr","02-790-3382","남여공학","","N","일반계","","전기","주간","19680925","19680925","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061072","서울신당초등학교","Seoul Sindang Elementary School","서울특별시중부교육지원청","04579","서울특별시 중구 난계로 141","(신당동)","02-2232-2892","http://www.shindang.es.kr","02-2232-0654","남여공학","","N","해당없음","","전기","주간","20070214","20070301","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061070","서울세검정초등학교","Seoul Segumjung Elementary School","서울특별시중부교육지원청","03014","서울특별시 종로구 세검정로9길 1","(신영동/서울세검정초등학교)","02-379-3004","http://www.segumjung.es.kr","02-394-9379","남여공학","","N","일반계","","전기","주간","19481124","19481124","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061069","서울서빙고초등학교","Seoul Seobinggo Elementary School","서울특별시중부교육지원청","04384","서울특별시 용산구 서빙고로51길 14","/ 서울서빙고초등학교 (서빙고동)","02-795-2435","www.seobinggo.es.kr","02-790-0627","남여공학","","N","일반계","","전기","주간","19451101","19451101","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061068","서울삼광초등학교","Seoul Samgwang Elementary School","서울특별시중부교육지원청","04335","서울특별시 용산구 두텁바위로1나길 19","/ 서울삼광초등학교 (후암동)","02-754-0251","http://www.seoulsamkwang.es.kr","02-754-7785","남여공학","","N","일반계","","전기","주간","19451101","19451101","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061067","서울봉래초등학교","Seoul Bongnae Elementary School","서울특별시중부교육지원청","04501","서울특별시 중구 손기정로 73","(만리동2가)","02-392-5469","http://www.seoul-bongrae.es.kr","02-362-5506","남여공학","","N","일반계","","전기","주간","18950918","18950918","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061066","서울보광초등학교","Seoul Bogwang Elementary School","서울특별시중부교육지원청","04407","서울특별시 용산구 우사단로 20","(이태원동/보광초등학교)","02-795-2549","www.bogwang.es.kr","02-792-4740","남여공학","","N","일반계","","전기","주간","19620622","19620622","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061065","서울명신초등학교","Seoul Myungshin Elementary School","서울특별시중부교육지원청","03093","서울특별시 종로구 낙산길 250","(창신동)","02-766-1415","http://www.myungshin.es.kr","02-747-0751","남여공학","","N","일반계","","전기","주간","19711006","19711006","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061064","서울매동초등학교","Seoul Maedong Elementary School","서울특별시중부교육지원청","03027","서울특별시 종로구 사직로9길 19","/ 서울매동초등학교 (필운동)","02-737-4263","www.maedong.es.kr","02-723-5483","남여공학","","N","일반계","","전기","주간","18951115","18951115","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061063","서울독립문초등학교","Seoul Dongnimmun Elementary School","서울특별시중부교육지원청","03025","서울특별시 종로구 통일로12길 23","(무악동)","02-737-4684","http://www.dnm.es.kr","02-723-4360","남여공학","","N","일반계","","전기","주간","19570928","19570928","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061062","서울덕수초등학교","Seoul Deoksoo Elementary School","서울특별시중부교육지원청","04519","서울특별시 중구 덕수궁길 140","/ 서울덕수초등학교 (정동)","02-735-7225","http://deoksoo.es.kr","02-720-9104","남여공학","","N","일반계","","전기","주간","19120401","19120401","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061061","서울남정초등학교","Seoul Namjeong Elementary School","서울특별시중부교육지원청","04368","서울특별시 용산구 원효로64길 17-10","/ 서울남정초등학교 (원효로2가)","02-712-8938","http://www.seoul-nj.es.kr","02-718-0108","남여공학","","N","일반계","","전기","주간","19451101","19451101","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061060","서울남산초등학교","Seoul Namsan Elementary School","서울특별시중부교육지원청","04629","서울특별시 중구 퇴계로22길 17","/ 서울남산초등학교 (남산동2가)","02-2097-9500","http://www.namsani.es.kr","02-773-6435","남여공학","","N","일반계","","전기","주간","19451101","19451101","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061059","서울금양초등학교","Seoul Geumyang Elementary School","서울특별시중부교육지원청","04318","서울특별시 용산구 효창원로 137","/ 서울금양초등학교 (효창동)","02-704-2901","http://www.keumyang.es.kr","02-713-0738","남여공학","","N","일반계","","전기","주간","19150910","19150910","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061058","서울교동초등학교","Seoul Kyodong Elementary School","서울특별시중부교육지원청","03132","서울특별시 종로구 삼일대로 446","(경운동)","02-765-2884","http://kyodong.sen.es.kr","02-765-9876","남여공학","","N","일반계","","전기","주간","18940918","18940918","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7061057","서울광희초등학교","Seoul Kwanghee Elementary School","서울특별시중부교육지원청","04569","서울특별시 중구 다산로 269","(신당동/광희초등학교)","02-2238-8455","http://www.gwanghee.es.kr","02-2236-8349","남여공학","","N","일반계","","전기","주간","18950719","19001101","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","사립","7061056","상명대학교사범대학부속초등학교","Attached Elementary School College Of Education Sangmyung University","서울특별시중부교육지원청","03015","서울특별시 종로구 홍지문2길 1","(홍지동/ 상명초등학교)","02-379-8033","http://sangmyung-ae.sen.es.kr","02-379-2057","남여공학","","N","일반계","","전기","주간","19660312","19660517","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","사립","7061055","리라초등학교","Lila Elementary School","서울특별시중부교육지원청","04628","서울특별시 중구 소파로2길 7","(예장동)","02-777-7461","http://www.lila.es.kr","02-774-2900","남여공학","","N","일반계","","전기","주간","19650520","19650520","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","사립","7061054","동산초등학교","Dongsan Elementary School","서울특별시중부교육지원청","04592","서울특별시 중구 매봉18길 109","/ 동산초등학교 (신당동)","02-2252-7654","http://seoul-dongsan.es.kr","02-2252-6558","남여공학","","N","일반계","","전기","주간","19660310","19660310","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","사립","7051173","화랑초등학교","Hwarang Elementary School","서울특별시북부교육지원청","01797","서울특별시 노원구 화랑로 621","(공릉동/화랑초등학교)","02-972-2261","http://www.hwarang-s.es.kr/","02-978-0512","남여공학","","N","일반계","","전기","주간","19671214","19680520","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","사립","7051172","한신초등학교","Hansin Elementary School","서울특별시북부교육지원청","01438","서울특별시 도봉구 노해로49길 69","(쌍문동/한신초등학교)","02-901-7500","http://www.ihansin.net","02-906-5709","남여공학","","N","일반계","","전기","주간","19690605","19690605","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","사립","7051171","태강삼육초등학교","Taegang Sahmyook Elementary School","서울특별시북부교육지원청","01795","서울특별시 노원구 화랑로 815","/ 태강삼육초등학교 (공릉동)","02-972-3671","http://www.taegang.es.kr","02-977-7019","남여공학","","N","일반계","","전기","주간","19491119","19491119","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","사립","7051170","청원초등학교","Cheongwon Elementary School","서울특별시북부교육지원청","01672","서울특별시 노원구 한글비석로 506","/ (상계동/청원초/중/고등학교) (상계동)","02-3399-7888","http://www.cheongwon-seoul.es.kr","02-3399-7896","남여공학","","N","일반계","","전기","주간","19651205","19660510","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051169","서울한천초등학교","Seoul Hancheon Elementary School","서울특별시북부교육지원청","01911","서울특별시 노원구 마들로 45","/ 서울한천초등학교 (월계동)","02-975-5701","https://hancheon.sen.es.kr","02-949-3157","남여공학","","N","일반계","","전기","주간","19831203","19840507","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051168","서울태릉초등학교","Seoul Taereung Elementary School","서울특별시북부교육지원청","01823","서울특별시 노원구 노원로1길 36","/ 서울태릉초등학교 (공릉동)","02-976-1433","http://www.taereung.es.kr","02-948-8759","남여공학","","N","일반계","","전기","주간","19860117","19860501","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051167","서울태랑초등학교","Seoul Taerang Elementary School","서울특별시북부교육지원청","01801","서울특별시 노원구 화랑로51나길 31","/ 서울태랑초등학교 (공릉동)","02-977-7384","http://taerang.sen.es.kr","02-978-8365","남여공학","","N","일반계","","전기","주간","20010611","20011021","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051166","서울초당초등학교","Seoul Chodang Elementary School","서울특별시북부교육지원청","01364","서울특별시 도봉구 해등로32길 11","(방학동)","02-956-1561","http://www.chodang.es.kr","02-956-1563","남여공학","","N","일반계","","전기","주간","19930720","19931028","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051165","서울청계초등학교","Seoul Cheonggye Elementary School","서울특별시북부교육지원청","01781","서울특별시 노원구 공릉로 431","/ 서울청계초등학교 (중계동)","02-949-2824","http://www.scg.es.kr","02-977-9828","남여공학","","N","일반계","","전기","주간","18950901","19920506","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051164","서울창일초등학교","Seoul Chang-il Elementary School","서울특별시북부교육지원청","01424","서울특별시 도봉구 노해로66길 84","/ 창일초등학교 (창동)","02-996-9167","http://www.changil.es.kr","02-990-7224","남여공학","","N","일반계","","전기","주간","19900716","19901109","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051163","서울창원초등학교","Seoul Changwon Elementary School","서울특별시북부교육지원청","01427","서울특별시 도봉구 해등로 103","(창동/서울창원초등학교)","02-991-9167","http://changwon.sen.es.kr","02-908-4937","남여공학","","N","일반계","","전기","주간","19900716","19901130","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051162","서울창림초등학교","Seoul Chang-rim Elementary School","서울특별시북부교육지원청","01486","서울특별시 도봉구 덕릉로63길 46","(창동)","02-992-8633","http://www.changlim.es.kr","02-993-4791","남여공학","","N","일반계","","전기","주간","19970604","20001101","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051161","서울창동초등학교","Seoul Changdong Elementary School","서울특별시북부교육지원청","01400","서울특별시 도봉구 해등로16길 81","(창동)","02-900-9575","changdong-s.sen.es.kr","02-900-9576","남여공학","","N","일반계","","전기","주간","19300401","19300401","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051160","서울창도초등학교","Seoul Changdo Elementary School","서울특별시북부교육지원청","01338","서울특별시 도봉구 방학로 32-28","(방학동/ 서울창도초등학교)","02-3492-0008","http://www.changdo.es.kr","02-3492-9348","남여공학","","N","일반계","","전기","주간","19821007","19821007","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051159","서울창경초등학교","Seoul Changgyeong Elementary School","서울특별시북부교육지원청","01432","서울특별시 도봉구 도봉로129길 54","(쌍문동/창경초등학교)","02-995-5265","http://www.changkyung.es.kr","02-998-1626","남여공학","","N","일반계","","전기","주간","19890901","19451101","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051158","서울중현초등학교","Seoul Joonghyun Elementary School","서울특별시북부교육지원청","01862","서울특별시 노원구 섬밭로 181","/ 서울중현초등학교 (하계동/중현초등학교)","02-979-8433","http://joonghyun.es.kr","02-971-0334","남여공학","","N","일반계","","전기","주간","19891018","19900427","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051157","서울중평초등학교","Seoul Jungpyong Elementary School","서울특별시북부교육지원청","01776","서울특별시 노원구 섬밭로 241","/ 서울중평초등학교 (하계동)","02-979-2388","http://www.jungpyong.es.kr","02-979-6331","남여공학","","N","일반계","","전기","주간","19880425","19880425","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051156","서울중원초등학교","Seoul Jungwon Elementary School","서울특별시북부교육지원청","01777","서울특별시 노원구 섬밭로 316","(중계동)","02-971-4771","www.jungwon.es.kr","02-971-4775","남여공학","","N","일반계","","전기","주간","19900407","19901114","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051155","서울중계초등학교","Seoul Junggye Elementary School","서울특별시북부교육지원청","01699","서울특별시 노원구 한글비석로19길 39","/ 서울중계초등학교 (중계동)","02-930-6004","http://jg.es.kr","02-934-8850","남여공학","","N","일반계","","전기","주간","19751002","19751002","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051154","서울자운초등학교","Seoul Jawoon Elementary School","서울특별시북부교육지원청","01411","서울특별시 도봉구 마들로13길 166","/ 서울자운초등학교 (창동)","02-908-0385","http://www.jawoon.es.kr","02-908-0382","남여공학","","N","일반계","","전기","주간","19970105","19970611","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051153","서울을지초등학교","Seoul Eulji Elementary School","서울특별시북부교육지원청","01741","서울특별시 노원구 중계로 239","(중계동)","02-2092-2499","http://eulji.es.kr","02-939-4112","남여공학","","N","일반계","","전기","주간","19940105","19940422","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051152","서울월천초등학교","Seoul Wolcheon Elementary School","서울특별시북부교육지원청","01420","서울특별시 도봉구 노해로70길 96","(창동/서울월천초등학교)","02-993-9448","http://wol.sen.es.kr","02-990-8754","남여공학","","N","일반계","","전기","주간","19880928","19890511","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051151","서울월계초등학교","Seoul Wolgye Elementary School","서울특별시북부교육지원청","01882","서울특별시 노원구 월계로45가길 10","(월계동/월계초등학교)","02-999-2381","www.i-wolgye.es.kr","02-999-2384","남여공학","","N","일반계","","전기","주간","19920715","19930506","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051150","서울원광초등학교","Seoul Wonkwang Elementary School","서울특별시북부교육지원청","01713","서울특별시 노원구 덕릉로76길 18","(중계동/원광초등학교)","02-951-3358","http://www.wonkwang.es.kr","02-931-9108","남여공학","","N","일반계","","전기","주간","19911030","19920701","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051149","서울용원초등학교","Seoul Yong-won Elementary School","서울특별시북부교육지원청","01851","서울특별시 노원구 섬밭로 144","/ 용원초등학교 (공릉동/ 서울용원초등학교)","02-948-5302","www.yong1.es.kr","02-948-5304","남여공학","","N","일반계","","전기","주간","19950625","19960506","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051148","서울용동초등학교","Seoul Yongdong Elementary School","서울특별시북부교육지원청","01789","서울특별시 노원구 한글비석로1길 81-11","(중계동/용동초등학교)","02-949-0025","http://www.yongdong.es.kr","02-949-0356","남여공학","","N","일반계","","전기","주간","19910325","19920423","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051147","서울온곡초등학교","Seoul Ongok Elementary School","서울특별시북부교육지원청","01671","서울특별시 노원구 한글비석로52길 59","(상계동/온곡초등학교)","02-937-7136","www.ongok.es.kr","02-951-1397","남여공학","","N","일반계","","전기","주간","19880209","19881010","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051146","서울오봉초등학교","Seoul Obong Elementary School","서울특별시북부교육지원청","01310","서울특별시 도봉구 시루봉로 285","/ 서울오봉초등학교 (도봉동)","02-3492-8613","https://obong.sen.es.kr","02-3493-9358","남여공학","","N","일반계","","전기","주간","20000301","20000301","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051145","서울연촌초등학교","Seoul Yeonchon Elementary School","서울특별시북부교육지원청","01810","서울특별시 노원구 공릉로58길 36","/ 서울연촌초등학교 (하계동)","02-972-1676","http://yeonchon.es.kr/","02-949-3465","남여공학","","N","일반계","","전기","주간","19451110","19451110","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051144","서울연지초등학교","Seoul Yeonji Elementary School","서울특별시북부교육지원청","01864","서울특별시 노원구 월계로55길 48","(월계동)","02-979-8092","http://seoulyeonji.sen.es.kr","02-979-8094","남여공학","","N","일반계","","전기","주간","19980301","19980612","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051143","서울쌍문초등학교","Seoul Ssangmun Elementary School","서울특별시북부교육지원청","01378","서울특별시 도봉구 우이천로 360","/ 서울쌍문초등학교 (쌍문동/쌍문초등학교)","02-992-5672","http://www.ssangmun.es.kr","02-998-9510","남여공학","","N","일반계","","전기","주간","19740430","19740430","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051142","서울신화초등학교","Seoul Sinhwa Elementary School","서울특별시북부교육지원청","01482","서울특별시 도봉구 우이천로 120","/ 신화초등학교 (창동)","02-992-9031","http://www.sinhwa.es.kr","02-991-3484","남여공학","","N","일반계","","전기","주간","19840730","19841030","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051141","서울신학초등학교","Seoul Sinhak Elementary School","서울특별시북부교육지원청","01362","서울특별시 도봉구 방학로 247-21","(방학동)","02-956-2802","http://www.seoulsinhak.es.kr","02-3491-9163","남여공학","","N","일반계","","전기","주간","19880109","19880504","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051140","서울신창초등학교","Seoul Sinchang Elementary School","서울특별시북부교육지원청","01480","서울특별시 도봉구 덕릉로60길 93","/ 신창초등학교 (창동)","02-999-8070","http://shinchang.sen.es.kr","02-996-8333","남여공학","","N","일반계","","전기","주간","19710105","19710512","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051139","서울신상계초등학교","Seoul Sinsang-gye Elementary School","서울특별시북부교육지원청","01639","서울특별시 노원구 상계로 267","/ 신상계초등학교 (상계동)","02-935-7095","http://www.sinsanggye.es.kr","02-936-5039","남여공학","","N","일반계","","전기","주간","19700522","19700522","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051138","서울신방학초등학교","Seoul Sinbanghak Elementary School","서울특별시북부교육지원청","01316","서울특별시 도봉구 시루봉로 173","/ 서울신방학초등학교 (방학동)","02-956-6508","https://sbh.sen.es.kr","02-954-8059","남여공학","","N","일반계","","전기","주간","19860424","19860424","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051137","서울신계초등학교","Seoul Singye Elementary School","서울특별시북부교육지원청","01877","서울특별시 노원구 초안산로 29","(월계동/신계초등학교)","02-902-0009","www.singye.es.kr/","02-990-4810","남여공학","","N","일반계","","전기","주간","19810701","19821021","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051136","서울숭미초등학교","Seoul Sungmi Elementary School","서울특별시북부교육지원청","01380","서울특별시 도봉구 노해로 179","(쌍문동/숭미초등학교)","02-904-9552","http://sungmi.sen.es.kr","02-904-6410","남여공학","","N","일반계","","전기","주간","19810610","19831103","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051135","서울수암초등학교","Seoul Suam Elementary School","서울특별시북부교육지원청","01725","서울특별시 노원구 중계로12길 9","(중계동/수암초등학교)","02-3392-4277","http://www.suam.es.kr","02-3392-4128","남여공학","","N","일반계","","전기","주간","20000301","20000607","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051134","서울수락초등학교","Seoul Surak Elementary School","서울특별시북부교육지원청","01602","서울특별시 노원구 동일로 1745","(상계동/서울수락초등학교)","02-939-0076","http://www.surak.es.kr","02-951-4920","남여공학","","N","일반계","","전기","주간","19830406","19830406","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051133","서울선곡초등학교","Seoul Seon-gok Elementary School","서울특별시북부교육지원청","01899","서울특별시 노원구 광운로2길 1","/ 서울선곡초등학교 (월계동)","02-918-6458","http://www.sungok.es.kr","02-911-6347","남여공학","","N","일반계","","전기","주간","19740901","19750313","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051132","서울상천초등학교","Seoul Sangchun Elementary School","서울특별시북부교육지원청","01765","서울특별시 노원구 덕릉로 443","/ 서울상천초등학교 (상계동)","02-938-0204","http://www.sangchun.es.kr","02-935-0421","남여공학","","N","일반계","","전기","주간","19890930","19890930","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051131","서울상월초등학교","Seoul Sangwol Elementary School","서울특별시북부교육지원청","01687","서울특별시 노원구 동일로221길 27","(상계동)","02-939-7368","sw.sen.es.kr","02-932-2966","남여공학","","N","일반계","","전기","주간","19900120","19900529","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051130","서울상원초등학교","Seoul Sangwon Elementary School","서울특별시북부교육지원청","01672","서울특별시 노원구 한글비석로54길 119","(상계동)","02-938-7974","http://www.sangwon.es.kr","02-935-0590","남여공학","","N","일반계","","전기","주간","19890513","19890930","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051129","서울상수초등학교","Seoul Sangsoo Elementary School","서울특별시북부교육지원청","01755","서울특별시 노원구 동일로216길 66","/ 서울상수초등학교 (상계동)","02-932-1442","http://sangsoo.sen.es.kr","02-938-7684","남여공학","","N","일반계","","전기","주간","19880209","19881008","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051128","서울상곡초등학교","Seoul Sanggok Elementary School","서울특별시북부교육지원청","01677","서울특별시 노원구 노원로38길 34","/ 서울상곡초등학교 (상계동)","02-935-9205","http://www.sanggok.es.kr","02-938-3950","남여공학","","N","일반계","","전기","주간","19880928","19890503","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051127","서울상계초등학교","Seoul Sang-gye Elementary School","서울특별시북부교육지원청","01685","서울특별시 노원구 상계로9길 39","/ 서울상계초등학교 (상계동)","02-939-6811","http://www.sanggye.es.kr","02-932-5140","남여공학","","N","일반계","","전기","주간","19460911","19460911","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051126","서울상경초등학교","Seoul Sanggyeong Elementary School","서울특별시북부교육지원청","01618","서울특별시 노원구 수락산로 237","(상계동/상경초등학교)","02-937-3147","sanggyeong.sen.es.kr","02-934-7687","남여공학","","N","일반계","","전기","주간","19890504","19890504","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051125","서울불암초등학교","Seoul Bulam Elementary School","서울특별시북부교육지원청","01721","서울특별시 노원구 중계로 178","/ 서울불암초등학교 (중계동)","02-932-5581","http://www.bulam.es.kr","02-932-5584","남여공학","","N","일반계","","전기","주간","19930901","19931101","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7051124","서울백운초등학교","Seoul Baegun Elementary School","서울특별시북부교육지원청","01368","서울특별시 도봉구 삼양로146길 17","(쌍문동)","02-993-5727","http://www.s-baegun.es.kr","02-996-8493","남여공학","","N","일반계","","전기","주간","19800520","19800930","B10","서울특별시교육청","서울특별시","20230326"
